index,user_id,user_ratings,artists,mode,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
205,4,4.5,Airbourne,1,0.001394167,0.56,216106.6667,0.910666667,0.260988667,0.28,-4.264,0.0591,124.354,0.44,60.66666667
206,,,Airiel,1,0.000256,0.187,566467,0.945,0.241,0.104,-6.332,0.0398,104.974,0.461,47
207,,,Airplay,0,0.349333333,0.595666667,270569,0.533,1.34E-05,0.177633333,-12.811,0.0882,94.01433333,0.611666667,30.33333333
208,4,3.5,Aisha Badru,1,0.987,0.484,152960,0.149,0.00811,0.111,-14.991,0.0372,144.589,0.123,62
209,,,Aitana,1,0.0435,0.639,198947,0.784,0,0.111,-4.905,0.0562,126.946,0.321,68
210,,,Akademie fr Alte Musik Berlin,1,0.935,0.193,183333,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419,50
211,,,Akano,1,0.0276,0.656,89784,0.654,0,0.109,-7.031,0.0346,135.044,0.612,68
212,,,Akin,0,0.655,0.565,175360,0.749,0.432,0.106,-6.629,0.0769,180.598,0.881,62
213,4,3.5,Akinyele,1,0.04645,0.645,201533,0.7505,0.00029,0.1685,-5.5715,0.298,81.443,0.5605,41.5
214,,,Akira Yamaoka,0,0.65832425,0.357625,128736.625,0.425375,0.685228375,0.1179,-13.49775,0.0375,118.774375,0.2446625,44
215,,,Ako,1,0.124,0.783,198928,0.883,0,0.478,-4.443,0.165,120.055,0.202,50
216,4,5,Akon,1,0.113221162,0.736076923,234083.6667,0.653760684,3.74E-05,0.191946154,-5.877769231,0.116015385,114.7155299,0.560788034,52.8974359
217,4,2.5,Akwid,0,0.19548,0.8476,248709.2,0.5251,0,0.09609,-9.254,0.3007,106.1163,0.6957,49.9
218,,,Al B. Sure!,0,0.206822353,0.675529412,276273.7059,0.399058824,0.000222411,0.114070588,-14.37382353,0.040841176,107.6641176,0.523235294,39
219,,,Al Bowlly,1,0.976942308,0.466134615,190002.4423,0.080140385,0.089807366,0.137992308,-19.46369231,0.062203846,107.3989808,0.309673077,7.634615385
220,,,Al Casey,1,0.983,0.564,166893,0.191,0.802,0.168,-11.108,0.0319,86.405,0.388,1
221,,,Al Dexter & His Troopers,1,0.911,0.755,166600,0.28,0.00348,0.0664,-12.593,0.248,204.306,0.975,19
222,,,Al Green,1,0.333946405,0.686901961,222529.7255,0.414496732,0.023768569,0.11527451,-11.30833333,0.052430065,111.8807124,0.660745098,36.47712418
223,,,Al Haig Trio,0,0.926666667,0.525333333,241400,0.261666667,0.167892667,0.219266667,-15.743,0.042366667,135.8983333,0.532333333,2.333333333
224,,,Al Hurricane,1,0.626833333,0.570666667,162537.8333,0.571666667,1.34E-06,0.192833333,-7.845833333,0.03045,129.788,0.827,20.5
225,,,Al Jarreau,1,0.335521429,0.641607143,276805.75,0.475464286,0.003869323,0.203596429,-13.81789286,0.049114286,114.4343571,0.632892857,38.10714286
226,,,Al Jolson,1,0.736111111,0.489111111,100887.4444,0.45,0.000130291,0.2061,-11.31677778,0.120466667,106.0726667,0.750444444,0
227,,,Al Martino,1,0.689881081,0.336054054,170365.4324,0.320513514,0.023115438,0.205464865,-12.21389189,0.031421622,107.1440541,0.392918919,27.83783784
228,,,Al Stewart,1,0.240453333,0.5152,312843.5333,0.556733333,0.01952528,0.132626667,-10.5022,0.033366667,110.814,0.47,33.06666667
229,,,Al Viola,0,0.968,0.572,226527,0.0603,0.834,0.107,-22.129,0.0538,137.009,0.266,6
230,,,Alabama,1,0.284969238,0.550147982,242914.1525,0.4602,0.000832154,0.227243049,-12.01500448,0.039143049,117.8733767,0.530660987,35.95964126
231,,,Alabina,0,0.171,0.636,225667,0.969,0,0.345,-1.913,0.0716,101.835,0.911,50
232,,,Alain Barrire,0,0.818,0.419,175413,0.391,0,0.104,-9.189,0.028,102.346,0.202,47
233,,,Alain Boublil,1,0.76,0.342,265373,0.214,0,0.441,-16.442,0.0305,96.552,0.134,35
234,,,Alain Souchon,0,0.0447,0.709,324907,0.798,0.00169,0.225,-8.29,0.0258,110.045,0.957,58
235,,,Alaine,0,0.318,0.678,230107,0.585,0,0.065,-4.963,0.143,83.959,0.627,48
236,,,Alan Braxe,1,0.0292,0.859,294720,0.848,0.00151,0.304,-5.842,0.216,123.937,0.61,51
237,,,Alan Cumming,1,0.811333333,0.596,277335.5,0.3,4.08E-06,0.3484,-10.18933333,0.135366667,110.164,0.496833333,36
238,,,Alan Hawkshaw,1,0.418666667,0.5275,186384.5,0.493666667,0.60351,0.173666667,-16.324,0.053933333,108.4056667,0.815,29
239,,,Alan Jackson,1,0.371025207,0.620884298,207637.8802,0.504442149,0.004334768,0.161338843,-9.683760331,0.031772314,125.0168017,0.566561983,44.44214876
240,,,Alan Menken,1,0.849404396,0.276197802,147735.8791,0.179848352,0.562321114,0.183303297,-18.95801099,0.064989011,111.870044,0.226907692,39.50549451
241,,,Alan Parker,1,0.071,0.569,174160,0.641,0.862,0.135,-11.308,0.044,134.763,0.846,29
242,,,Alan Silvestri,1,0.831153846,0.235576923,181187.6923,0.290376923,0.737264615,0.140069231,-15.41338462,0.037130769,94.75207692,0.181761538,47.46153846
243,,,Alan Walker,0,0.09974037,0.618185185,203808.2222,0.732962963,0.037041049,0.173133333,-5.003740741,0.059214815,125.5664074,0.303407407,71.22222222
244,,,Alanis Morissette,1,0.184427342,0.47356962,254294.4684,0.650139241,0.000548291,0.271136709,-7.877987342,0.062386076,118.5992532,0.360410127,49.36708861
245,,,Alannah Myles,1,0.18103,0.609333333,260315.6667,0.563,0.000800133,0.183,-9.357666667,0.052,113.445,0.3581,54.66666667
246,,,Alaska Y Dinarama,1,0.190833333,0.589333333,223124.6667,0.810666667,0.000116893,0.111833333,-8.015,0.0345,136.2743333,0.626,58.33333333
247,,,Alade Costa,0,0.242,0.612,185533,0.417,0.000272,0.0958,-12.887,0.0344,126.127,0.733,39
248,,,Alban Berg Quartett,1,0.937,0.195,475387,0.0366,0.0114,0.0948,-28.131,0.0512,97.154,0.0886,36
249,,,Albert Collins,1,0.163004286,0.665142857,267167.5714,0.595857143,0.157115,0.101985714,-10.21071429,0.044157143,120.97,0.736285714,41.85714286
250,,,Albert Hammond Jr,1,0.49051,0.5,325793.5,0.6045,0.7035,0.105,-6.8775,0.04565,148.644,0.744,42
251,,,Albert Lortzing,1,0.943,0.369333333,292154.3333,0.112333333,0.696333333,0.120166667,-16.261,0.0428,121.6396667,0.299666667,0
252,,,Albert Schweitzer,0,0.82152,0.121478,320061.32,0.192784,0.88598,0.216282,-16.34944,0.037608,80.0311,0.107078,0
253,,,Albertina Walker,1,0.602,0.457,550360,0.535,0,0.0486,-12.743,0.0799,98.043,0.515,25
254,,,Alberto Beltran,1,0.832157895,0.613,168911.9474,0.479842105,0.004211832,0.2292,-9.798421053,0.048842105,118.9464211,0.799052632,4.631578947
255,,,Alberto Erede,1,0.968327586,0.333744828,220804.8793,0.180865517,0.021070424,0.246851724,-18.29551724,0.064605172,101.3056034,0.1764,0.103448276
256,,,Alberto Martini,1,0.86525,0.43725,138003.5,0.27525,0.619521475,0.18535,-16.99225,0.04235,115.5995,0.54575,46.75
257,,,Alberto Pedraza Con Su Ritmo Y Sabor,1,0.12747,0.7305,257960,0.6495,0.1413,0.1069,-7.7585,0.03065,93.8155,0.817,44.5
258,,,Alberto Vazquez,1,0.708833333,0.4685,179762.1667,0.477333333,2.86E-05,0.1811,-7.677,0.052433333,122.4896667,0.441,51.16666667
259,,,Alborosie,0,0.03384,0.742,205239.25,0.73525,5.05E-07,0.347975,-5.4485,0.25675,126.55925,0.72525,56
260,,,Alcatrazz,0,0.00045565,0.4505,239302.5,0.891,0.0004825,0.19315,-7.237,0.08905,126.0855,0.495,33
261,,,Alda Noni,1,0.987,0.4465,209876,0.0723,0.3215,0.0852,-17.456,0.06055,112.0165,0.1539,0
262,,,Aldo Ciccolini,0,0.994,0.454,261933,0.0172,0.882,0.085,-34.468,0.0711,126.986,0.335,50
263,,,Aldo Monges,1,0.861,0.463,235267,0.351,0.000101,0.101,-11.303,0.0326,89.724,0.365,39
264,,,Aldo Protti,1,0.968230769,0.379230769,171344.6923,0.233269231,0.014866654,0.321930769,-17.14353846,0.074315385,91.48776923,0.185838462,0.230769231
265,,,Aleanne Francois,1,0.901,0.595,60333,0.0386,0.0117,0.724,-22.621,0.363,85.299,0.811,1
266,,,Alec Wilder,1,0.951,0.1106,273947,0.1565,0.8905,0.10575,-17.93,0.0399,79.685,0.03585,6.5
267,,,Alee,1,0.0867,0.531,176464,0.977,1.40E-05,0.345,-3.546,0.2585,156.473,0.2175,0
268,,,Alejandra Guzman,1,0.238328947,0.570105263,235605.5263,0.618684211,0.000119806,0.259042105,-9.211684211,0.033889474,131.113,0.526157895,51.78947368
269,,,Alejandro Fernndez,1,0.591984375,0.5608125,217095.2188,0.439859375,0.000141403,0.198785937,-9.067265625,0.042032813,123.8960313,0.526125,55.53125
270,,,Alejandro Lerner,1,0.348,0.633,234893,0.437,0,0.12,-10.175,0.0261,120.075,0.322,53
271,,,Alekos Kitsakis,1,0.83,0.548,224084.6667,0.432666667,0.000484667,0.205666667,-10.795,0.039966667,100.8993333,0.829,0
272,,,Alena Cherny,0,0.996,0.376,296480,0.00579,0.944,0.0882,-31.615,0.0576,71.827,0.0369,63
273,,,Alesana,1,0.0006172,0.3085,243726.5,0.9665,0.0359109,0.3365,-4.334,0.13045,148.7315,0.199,49
274,,,Alessandro Marcello,0,0.993,0.466,169053,0.0111,0.921,0.088,-33.558,0.0363,90.538,0.171,37
275,,,Alessandro Scarlatti,0,0.994,0.318,125347,0.0599,2.46E-06,0.137,-21.604,0.0613,79.028,0.091,0
276,,,Alessia Cara,1,0.286192308,0.518,209221.0385,0.602423077,1.01E-05,0.162823077,-6.344115385,0.133373077,107.7365,0.417884615,68.46153846
277,,,Alesso,1,0.092309714,0.560571429,227535.1429,0.779785714,0.086916179,0.173264286,-4.662285714,0.048471429,123.8531429,0.395571429,63.92857143
278,,,Alestorm,1,0.0004021,0.4925,212420,0.911,2.94E-05,0.1889,-3.911,0.103,135.054,0.6895,47
279,,,Alex Brightman,0,0.345,0.534,235286,0.754,0,0.248,-5.937,0.221,93.646,0.702,66
280,,,Alex Bueno y Su Orquesta,1,0.827,0.482,330919,0.445,2.73E-06,0.0716,-15.316,0.0409,160.379,0.861,55
281,,,Alex C.,0,0.00953,0.58,215107,0.865,8.79E-05,0.137,-5.293,0.0346,139.997,0.429,44
282,,,Alex Clare,0,0.0112,0.584,256560,0.712,1.05E-06,0.114,-4.311,0.0395,126.043,0.286,59
283,,,Alex Ebert,1,0.177,0.549,260920,0.497,0.00605,0.206,-8.385,0.0796,80.489,0.385,49
284,,,Alex Gargolas,1,0.245575,0.774,196617.25,0.78725,0.012434768,0.2486,-7.40175,0.067625,98.4775,0.72975,58.75
285,,,Alex Guesta,0,0.003079667,0.778333333,245806.3333,0.865666667,0.427,0.458666667,-5.039,0.173333333,124.029,0.634333333,0.666666667
286,,,Alex Kenji,1,0.003399,0.754,275219.5,0.8155,0.6695,0.27275,-4.7275,0.052,125.503,0.547,25.5
287,,,Alex Manga,1,0.533,0.614,272533,0.545,0,0.106,-9.808,0.0564,146.071,0.827,63
288,,,Alex Pro,0,0.0010715,0.6935,209558.5,0.576,1.91E-06,0.33,-7.0395,0.04655,170.7985,0.9395,54.5
289,,,Alex Somers,1,0.924,0.12335,431986.5,0.247,0.974,0.255,-17.0605,0.04095,95.416,0.0374,43
290,,,Alex Ubago,1,0.5105,0.5495,290453.5,0.50625,0,0.11725,-6.95075,0.037575,122.2955,0.30975,59.625
291,,,Alex Wiley,1,0.0442,0.599,242755,0.817,0,0.115,-5.498,0.0779,136.32,0.494,48
292,,,Alexander 'Skip' Spence,1,0.486,0.372,179566.75,0.5025,0.00148125,0.2623,-11.994,0.044225,80.48175,0.5155,24.5
293,,,Alexander Acha,1,0.228,0.533,233493,0.559,0,0.217,-6.574,0.0321,136.037,0.284,71
294,,,Alexander Courage,1,0.92,0.248,64693,0.258,0.947,0.357,-15.43,0.0354,73.336,0.152,19
295,,,Alexander Gretchaninov,1,0.979,0.237,228907,0.0735,0.00138,0.0933,-22.04,0.0378,99.614,0.167,0
296,,,Alexander King,1,0.0304,0.64,218740,0.727,0,0.266,-6.458,0.14265,82.5055,0.4445,54.5
297,,,Alexander Malter,0,0.864,0.476,647973,0.000707,0.299,0.104,-36.606,0.164,68.311,0.27,52
298,,,Alexander O'Neal,1,0.197500452,0.714258065,315784.4516,0.565741935,0.012380157,0.19603871,-13.1206129,0.037025806,107.6537097,0.657774194,37.83870968
299,,,Alexander Robotnick,0,0.0099,0.859,420653,0.413,0.735,0.0464,-13.888,0.0617,120.499,0.954,34
300,,,Alexander Rybak,0,0.592666667,0.610666667,183764,0.724333333,0.0003884,0.251666667,-6.144,0.062666667,111.328,0.619666667,44.66666667
301,,,Alexander String Quartet,1,0.964,0.152,431293,0.0667,0.471,0.0886,-23.263,0.039,96.057,0.0686,53
302,,,Alexandra,1,0.225,0.932,307200,0.772,3.24E-06,0.176,-3.599,0.0369,135.063,0.863,67
303,,,Alexandre Desplat,1,0.804535714,0.284585714,169447.1071,0.136971429,0.918285714,0.111464286,-24.03267857,0.041842857,100.4646786,0.118164286,47.64285714
304,,,Alexandre Tansman,0,0.963,0.408,205413,0.0511,0.844,0.104,-28.572,0.036,77.251,0.291,6
305,,,Alexei Lubimov,1,0.994,0.202,531827,0.0048,0.938,0.0772,-37.422,0.0397,68.527,0.195,48
306,,,Alexi,0,0.247,0.826,376027,0.82,0,0.106,-4.99,0.242,93.994,0.764,52
307,,,Alexis,1,0.0912,0.795,186867,0.891,0,0.332,-4.124,0.189,95.031,0.384,44
308,,,Alexis Korner's Blues Incorporated,1,0.835,0.549,181373,0.207,0.567,0.0849,-12.715,0.0431,127.439,0.333,43
309,,,Alexis Weissenberg,1,0.992,0.313,333258,0.00757,0.898333333,0.0666,-28.49966667,0.051066667,98.163,0.037,51.66666667
310,,,Alexisonfire,0,0.000293063,0.310333333,243035.6667,0.878333333,0.000538033,0.246,-5.214,0.069333333,96.287,0.347,47.66666667
311,,,Alfred Apaka,1,0.9235,0.469,172213.5,0.1515,0.0120725,0.1414,-17.061,0.03715,103.789,0.3335,13.5
312,,,Alfred Cortot,1,0.990903226,0.356854839,135513.3387,0.123294355,0.873435484,0.149314516,-21.62404839,0.049295161,92.03420968,0.253682258,1.338709677
313,,,Alfred Henderson,0,0.501333333,0.602,77502.33333,0.558666667,0.816,0.095866667,-20.80066667,0.046666667,137.6826667,0.678,0
314,,,Alfred Prinz,1,0.984,0.349,578000,0.105,0.795,0.0612,-19.46,0.0352,114.187,0.305,47
315,,,Alfredo Catalani,1,0.989,0.234375,339161.5,0.236625,0.562306,0.160625,-18.5855,0.0617375,94.50725,0.2125125,1.875
316,,,Alfredo Gutierrez,1,0.21985,0.798,190023.5,0.6525,0.058,0.0738,-6.7485,0.0435,110.2545,0.908,36
317,,,Alfredo Gutirrez y sus Acordeones Dorados,0,0.211,0.804,200395,0.575,0.00197,0.114,-6.863,0.0494,111.761,0.866,26
318,,,Alfredo Olivas,1,0.417333333,0.678833333,224433.5,0.670333333,2.13E-07,0.132716667,-5.242833333,0.05265,138.7358333,0.834666667,64
319,,,Ali,1,0.106425,0.8125,316073.25,0.519,0,0.1658,-8.3665,0.283,161.893,0.606,52.5
320,,,Ali Akbar Khan,1,0.976,0.317,336333,0.0528,0.445,0.152,-14.751,0.0332,102.368,0.165,41
321,,,Ali Gatie,1,0.441683333,0.727,199108,0.46,1.14E-06,0.144033333,-8.343333333,0.102433333,108.889,0.352316667,74.66666667
322,,,Alibabki,1,0.728,0.493,189867,0.51,0.00108,0.0919,-14.658,0.0387,128.04,0.651,39
323,,,Alice Bowie,0,0.1685,0.5275,235660,0.7065,0.0054719,0.2915,-9.5535,0.3475,90.5785,0.6755,30.5
324,,,Alice Clark,1,0.5955,0.407,163119.5,0.858,4.91E-06,0.23,-6.3745,0.09755,140.716,0.8315,36
325,,,Alice Cooper,1,0.185597057,0.448775758,244868.8485,0.64150303,0.054701193,0.286632727,-11.29786667,0.05965697,124.3848,0.48990303,36.08484848
326,,,Alice Deejay,0,0.0044,0.666,215246,0.854,0.769,0.313,-8.442,0.0565,136.954,0.748,58
327,,,Alice In Chains,1,0.124193893,0.394680556,288054.7917,0.719236111,0.05485661,0.289916667,-7.816277778,0.047322222,115.3841667,0.342683333,49.77777778
328,,,Alice Ripley,1,0.362,0.483,194120,0.718,0,0.12,-6.083,0.094,161.02,0.563,44
329,,,Alicia Bridges,1,0.309,0.693,187973,0.708,0.00305,0.0857,-7.816,0.031,125.315,0.949,45
330,,,Alicia Myers,0,0.192833333,0.694333333,356955.6667,0.406333333,0.000823433,0.096833333,-13.272,0.110166667,125.4736667,0.628333333,40
331,,,Alicia de Larrocha,1,0.98875,0.34525,293073.25,0.036585,0.905,0.100625,-28.96275,0.049225,97.96875,0.13195,31.25
332,,,Alicks,0,0.869,0.82,182869,0.281,0.961,0.0925,-15.194,0.0802,104.988,0.62,64
333,,,Alien Huang,1,0.373,0.57,281183,0.487,0,0.193,-6.683,0.0281,139.987,0.425,65
334,,,Alina Baraz,0,0.458,0.560875,225460.4375,0.490875,0.002518524,0.1565625,-8.6099375,0.0768125,109.0004375,0.23475,58.0625
335,,,Alisha,1,0.09095,0.755,396000,0.4995,0.076,0.07795,-20.463,0.06745,111.105,0.8495,26.5
336,,,Alison Bury,1,0.918,0.5335,315013.5,0.471,0.5215,0.194,-16.138,0.0401,112.568,0.833,35
337,,,Alison Krauss & Union Station,1,0.746333333,0.479777778,220038.5556,0.313444444,0.02076254,0.124411111,-12.199,0.033255556,152.9717778,0.436433333,41.88888889
338,,,Alison Wonderland,0,0.00172,0.606,210017,0.829,5.43E-05,0.276,-3.455,0.036,140.033,0.384,59
339,,,Alize,1,0.24695,0.698,285943.5,0.9025,9.55E-05,0.15575,-3.8895,0.0327,116.401,0.777,59
340,,,Alkaline Trio,1,0.008369136,0.467214286,198181.3571,0.901214286,0.006220736,0.240071429,-4.772857143,0.08555,136.5397857,0.5975,45.21428571
341,,,All,1,0.0074576,0.418,158567,0.7975,3.00E-06,0.342,-9.585,0.07705,135.248,0.4385,37
342,,,All Shall Perish,1,0.00011,0.328,222328,0.979,0.391,0.0748,-2.136,0.16,102.137,0.0829,46
343,,,All That Remains,0,0.000957691,0.448545455,231209.7273,0.940272727,0.023017645,0.174145455,-3.765909091,0.074281818,119.9017273,0.335818182,52
344,,,All Time Low,1,0.02727566,0.464968254,204711.3333,0.886301587,6.40E-06,0.194034921,-3.877603175,0.063061905,144.3969206,0.528888889,52.98412698
345,,,Alla Pugacheva,0,0.712909091,0.551363636,231809.4545,0.369018182,0.005563545,0.146163636,-15.03936364,0.075145455,101.3742727,0.600272727,37
346,,,Allah-Las,0,0.00692,0.564,212986,0.846,0.00175,0.0452,-5.897,0.0437,122.035,0.696,56
347,,,Allan Kingdom,0,0.0739,0.861,310907,0.651,0,0.211,-4.718,0.111,122.985,0.421,60
348,,,Allday,1,0.0595,0.726,209058,0.618,4.43E-05,0.151,-4.843,0.123,161.962,0.923,54
349,,,Allen Toussaint,1,0.426210526,0.649210526,210647.7895,0.504578947,0.095963169,0.110794737,-11.58978947,0.047410526,119.9868947,0.696473684,31.73684211
350,,,Allister,1,0.00315,0.54,159573,0.912,0,0.124,-4.662,0.0855,96.958,0.828,44
351,,,Allstar Weekend,1,0.00553,0.683,205520,0.943,0,0.0752,-3.408,0.11,129.015,0.776,46
352,,,Almendra,1,0.736,0.422,270613.5,0.3475,0.00125,0.1006,-9.575,0.03705,127.0345,0.6,48.5
353,,,Almighty,1,0.178325,0.777,328253.75,0.659625,3.85E-06,0.159725,-6.487625,0.181375,110.238375,0.422625,69.25
354,,,Alok,0,0.00829,0.698,186700,0.719,4.01E-06,0.326,-4.923,0.0455,120.062,0.364,80
355,,,Alpha Blondy,1,0.15435,0.7775,293420,0.705,0.007,0.0896,-6.979,0.0561,122.7625,0.7375,49.5
356,,,Alphataurus,1,2.30E-05,0.301,552720,0.751,0.0396,0.0854,-6.684,0.0426,121.677,0.162,33
357,,,Alphaville,0,0.13086624,0.65256,268530.12,0.60288,0.0967322,0.214504,-10.74888,0.037744,117.69504,0.49652,53.04
358,,,Alquimia La Sonora Del XXI,1,0.466,0.773,366504,0.865,0.315,0.331,-3.837,0.0497,172.184,0.663,51
359,,,Altered Images,1,0.27048,0.6414,239997.4,0.6722,0.28242612,0.21564,-9.5316,0.05478,138.9838,0.6824,36.2
360,,,Althea Waites,1,0.994,0.485,261533,0.038,0.887,0.0933,-23.126,0.0548,80.737,0.134,41
361,,,Aluna,0,0.0116,0.608,200914,0.939,0.0398,0.0656,-4.723,0.0579,175.028,0.403,77
362,,,AlunaGeorge,0,0.0714,0.566428571,261129.5714,0.833714286,0.01208276,0.260371429,-4.895,0.210714286,153.6337143,0.503571429,60.57142857
363,,,Alvaro Carrillo,1,0.799,0.692,276267,0.255,0,0.125,-14.79,0.0556,91.322,0.703,42
364,,,Alvaro Torres,1,0.585666667,0.508166667,238253.1667,0.4215,1.87E-06,0.114016667,-12.10583333,0.0309,133.753,0.4855,41
365,,,Alvin Lee,0,0.523,0.368,446240,0.484,0.174,0.0792,-6.214,0.026,73.35,0.217,48
366,,,Alvvays,1,0.123792,0.3802,216872,0.7608,0.418200902,0.16396,-4.6464,0.04796,133.4322,0.329,55.8
367,,,Aly & Fila,0,0.006,0.448,187362,0.928,0.907,0.42,-7.097,0.0512,135.997,0.0778,0
368,,,Alyans,1,0.025,0.61,345373,0.713,0.607,0.0584,-9.838,0.0342,126.975,0.478,53
369,,,Alyssa Mendonsa,1,0.00536,0.647,304089,0.792,5.82E-05,0.054,-9.815,0.0373,132.032,0.306,60
370,,,Amadeus Quartet,1,0.968866667,0.344933333,365910.1333,0.13944,0.660866667,0.163746667,-17.54426667,0.042393333,120.0178667,0.375953333,0
371,,,Amaia Montero,0,0.406,0.573,310867,0.574,0,0.125,-4.826,0.0468,132.836,0.339,60.5
372,,,Aman Trikha,1,0.00797,0.73,254351,0.656,0.00271,0.108,-5.07,0.0294,131.04,0.743,59
373,,,Amanaz,1,0.129829675,0.584833333,221539.4167,0.46075,0.1874444,0.110991667,-10.81183333,0.0433,117.6371667,0.524166667,34
374,,,Amanda Miguel,1,0.467083333,0.620277778,229021.9444,0.444166667,0.010518825,0.121494444,-11.77877778,0.037333333,112.2792222,0.499888889,44.72222222
375,,,Amanda Perez,1,0.408,0.693,229413.5,0.553,2.53E-07,0.15825,-7.243,0.0403,128.40075,0.513,46.5
376,,,Amanda Shires,1,0.255,0.5405,217447,0.6105,4.74E-06,0.136,-5.845,0.03145,137.029,0.3915,67.5
377,,,Amar,1,0.971,0.4572,194890.6,0.2174,0.426429,0.1424,-14.2134,0.0582,91.1808,0.654,0
378,,,Amaranthe,1,0.0011061,0.41525,200373.25,0.895,0.01331401,0.22585,-4.846,0.10055,143.26675,0.4715,56.25
379,,,Amber,0,0.045873,0.645,227330,0.8985,0.075802,0.166,-5.13375,0.042525,128.4885,0.72425,48.5
380,,,Amber Efe,1,0.666,0.715,207027,0.35,0,0.523,-11.138,0.445,127.869,0.697,54
381,,,Amber Run,0,0.6492,0.348,269304.2,0.3187,0.003871472,0.09412,-11.2834,0.04246,152.6502,0.20954,61
382,,,Ambiworld,1,0.2235,0.124,237679.5,0.8405,0.93,0.235,-24.487,0.06785,113.9465,0.0192,66
383,,,Ambjaay,1,0.000143,0.978,109091,0.477,0,0.133,-8.159,0.155,110.002,0.196,64
384,,,Ambrose Roan Horse,0,0.843,0.645,70493,0.223,0.00237,0.0563,-14.578,0.277,81.017,0.416,4
385,,,Ambrosia,1,0.182938095,0.535714286,306094.619,0.633714286,0.000623912,0.167433333,-7.492190476,0.047352381,127.367381,0.673380952,41.9047619
386,,,Amedeo Minghi,1,0.528,0.6065,258564,0.647,0,0.2994,-8.23,0.03175,103.2285,0.49,50.5
387,,,Amel Larrieux,0,0.347,0.606333333,246391,0.492666667,0.0036059,0.1683,-8.358666667,0.221333333,129.887,0.501666667,43.33333333
388,,,America,1,0.48291068,0.54331068,208789.3981,0.405396117,0.027279062,0.132266019,-13.60545631,0.036884466,118.3315825,0.503246602,39.38834951
389,,,American Breed,1,0.00724,0.562,148653,0.516,0.107,0.0826,-12.981,0.034,124.392,0.723,21
390,,,American Head Charge,1,0.000687,0.499,331600,0.794,0.00407,0.432,-6.383,0.0447,95.024,0.212,50
391,,,American Paratrooper,1,0.963,0.6,349987,0.297,0,0.5,-9.198,0.0537,105.736,0.467,48
392,,,Amerie,0,0.0984,0.715333333,235249,0.726333333,2.47E-05,0.0885,-4.912166667,0.166733333,107.7885,0.755166667,50
393,,,Amil,0,0.080942857,0.747857143,286864.5714,0.779428571,0.000213286,0.175728571,-7.258857143,0.311571429,134.4768571,0.737142857,42
394,,,Amina,1,0.0939,0.725,220867,0.594,0,0.22,-5.243,0.0496,91.794,0.25,53
395,,,Amin,0,0.214757931,0.763448276,182040.7586,0.508965517,0.002113023,0.161089655,-7.20762069,0.219193103,106.9376552,0.631206897,65.4137931
396,,,Amir Obe,0,0.0423,0.664,190000,0.38,0.000537,0.122,-8.297,0.0625,144.045,0.236,60
397,,,Amistades Peligrosas,1,0.2055,0.7205,248920,0.802,9.20E-07,0.08025,-8.488,0.06045,98.57,0.829,62
398,,,Amit Trivedi,1,0.401,0.616,253773,0.525,0.000484,0.309,-7.065,0.0258,79.976,0.427,51
399,,,Amitabh Bhattacharya,1,0.401,0.616,253773,0.525,0.000484,0.309,-7.065,0.0258,79.976,0.427,51
400,,,Amnesty,1,0.688,0.336,160227,0.278,0,0.101,-9.24,0.0349,167.52,0.343,44
401,,,Amon Dl II,1,0.098233333,0.358,209835.3333,0.504666667,0.250442733,0.325666667,-13.485,0.036766667,137.1463333,0.508333333,32
402,,,Amos Lee,1,0.550577778,0.611888889,222758.6667,0.3256,0.001626913,0.157188889,-10.42611111,0.035244444,119.2293333,0.369555556,54.88888889
403,,,Amsterdam Baroque Orchestra,1,0.934,0.285990909,217792.1364,0.103609091,0.750363636,0.167363636,-24.87254545,0.04115,98.51286364,0.362863636,29.5
404,,,Amy Adams,1,0.670833333,0.476833333,196573.1667,0.485166667,0.000116833,0.272166667,-7.997166667,0.1092,153.8863333,0.517666667,52.83333333
